327 13156 58179
0 0     5.955828e+02 2.005725e+02
306 10498     3.600380e+02 -4.955282e+02
306 11810     -7.232669e+02 -1.672880e+02
306 10552     -4.949726e+02 -2.186245e+02
306 4911     -7.263465e+02 -2.077075e+02
306 2806     -7.669749e+02 -2.036026e+02
306 9209     1.323516e+02 -1.840124e+02
306 11896     -7.700581e+02 -1.848369e+02
306 5162     6.096331e+02 -1.823675e+02
306 9383     4.200880e+02 -1.688682e+02
306 1856     -2.339471e+02 -1.687706e+02
306 5052     4.231729e+02 -2.238157e+02
306 1857     -3.639061e+02 -1.629557e+02
306 4913     -6.747488e+02 -1.341662e+02
306 2037     -5.660713e+02 -1.317163e+02
306 2038     -6.187913e+02 -1.315057e+02
306 2041     -4.450646e+02 -1.262582e+02
306 1701     -5.049756e+02 -1.267167e+02
306 5100     -4.461285e+01 -1.243326e+02
306 9571     7.344613e+02 -2.655427e+02
306 1877     4.113477e+02 -2.904786e+02
306 5088     -5.412758e+02 -2.884713e+02
306 7506     -4.626928e+02 -2.842936e+02
306 9580     7.222555e+02 -2.808576e+02
306 4910     7.041747e+02 -2.744309e+02
306 4901     2.605168e+02 -2.598087e+02
306 5187     4.125673e+02 -2.538955e+02
306 6515     4.706178e+02 -2.438340e+02
306 6184     -4.282704e+02 5.739270e+01
306 6740     -1.271275e+02 5.821466e+01
306 9560     5.051270e+02 7.674304e+01
306 6743     -1.858578e+02 1.224099e+02
306 5189     2.043435e+02 -3.149824e+02
306 5143     -5.100397e+01 -2.715051e+01
306 4517     1.128708e+02 -1.939331e+01
306 5142     2.105783e+02 -9.992371e+00
306 11895     3.614032e+01 3.823065e+01
306 451     -3.200134e+01 -3.236564e+02
306 5193     7.714008e+01 -3.241965e+02
306 9212     -3.473874e+02 1.442305e+02
306 9564     3.798948e+02 1.518491e+02
306 10022     3.443108e+02 -3.214892e+02
306 5140     2.661169e+01 -3.222931e+01
306 10477     6.866086e+02 -2.688760e+02
306 6738     -2.993871e+02 -2.678375e+02
306 10578     -6.262866e+02 -2.634712e+02
306 9578     5.390598e+02 -2.601783e+02
306 10773     4.171802e+01 -2.586071e+02
306 6731     -8.982269e+01 -2.714020e+02
306 9577     7.462356e+02 -2.384744e+02
306 9576     6.855820e+02 -2.391979e+02
306 8495     -7.788268e+02 -2.915489e+02
306 1832     -8.696600e+01 -3.033734e+02
306 9208     1.213021e+02 -3.014175e+02
306 5107     -1.385709e+02 -3.020798e+02
306 5106     -4.345632e+02 -2.972341e+02
306 5185     -3.063993e+02 -2.929874e+02
306 11656     6.040935e+02 -2.918469e+02
306 5196     3.986111e+02 -3.050531e+02
306 11899     -6.345770e+02 -2.880113e+02
306 9607     -6.721958e+02 -2.879128e+02
306 9572     7.483842e+02 -2.821421e+02
306 10204     3.168887e+02 -7.920245e+01
306 6747     -1.791541e+01 -1.235984e+02
306 2043     -5.560291e+02 -1.134266e+02
306 6748     -1.193030e+02 -1.035262e+02
306 5102     -7.603925e+01 -9.851367e+01
306 9211     1.308494e+02 -9.254346e+01
306 5369     -6.388475e+02 -3.096300e+02
306 5159     -6.012939e+00 -8.645959e+01
306 5139     8.200439e+00 -8.221558e+01
306 10466     5.919972e+02 -1.381425e+02
306 9200     1.485740e+02 -7.085974e+01
306 5203     -4.993329e+01 -6.920813e+01
306 1873     3.833671e+02 -3.147609e+02
306 9199     7.775049e+01 -4.187500e+01
306 5121     -3.299316e+00 -3.885077e+01
306 13110     -2.398926e+00 -1.788511e+02
306 5150     -4.059474e+02 -2.190572e+02
306 5149     -2.032781e+02 -2.121589e+02
306 5152     -4.234134e+02 -2.018846e+02
306 1717     -5.069662e+02 -1.948646e+02
306 10458     4.422164e+02 -1.780267e+02
306 13106     1.040448e+02 -1.577525e+02
306 10567     -6.719783e+02 -1.488046e+02
306 9210     1.404741e+02 -1.425445e+02
306 9699     -7.444677e+02 -2.304203e+02
306 9568     3.170984e+02 -9.416901e+01
306 5195     4.304705e+02 -3.071663e+02
306 6728     -1.927803e+02 -2.566526e+02
306 11897     -6.331934e+02 -3.373068e+02
307 6551     -2.212845e+02 1.113843e+02
307 1404     -5.664142e+01 -2.226078e+02
307 8399     8.625238e+01 -2.343509e+02
307 8381     6.433051e+01 -3.195229e+02
307 539     1.634725e+02 -2.549951e+02
307 8385     -1.985403e+02 2.553343e+02
307 129     1.738708e+02 -1.963272e+02
307 69     -5.193997e+02 -3.179514e+02
307 8400     -4.318712e+02 4.294537e+01
307 8384     6.978682e+02 2.344177e+01
307 48     -2.437916e+02 2.135950e+01
307 8383     -4.425312e+02 1.181366e+01
307 662     -1.246960e+02 1.215326e+01
307 1117     -3.775865e+02 8.055298e+00
307 1455     -3.956009e+02 -1.011209e+02
307 3195     7.299814e+02 -9.881677e+01
307 1456     -2.817776e+02 -1.032398e+02
307 3491     -3.040821e+02 3.101678e+01
307 411     4.998413e+01 1.303214e+02
307 2920     -4.310699e+01 1.353572e+02
307 1463     -1.910237e+02 -2.438440e+02
307 551     -4.459369e+01 -2.274818e+02
307 109     -6.115164e+02 -2.000845e+02
307 7691     2.965361e+02 -1.739328e+02
307 130     -5.158453e+02 -1.658939e+02
307 565     4.397328e+02 -1.288948e+02
307 133     -5.158983e+02 -1.301133e+02
307 1093     -5.464912e+02 -1.185706e+02
307 6091     5.208325e+02 -1.169851e+02
307 86     9.619336e+01 8.203064e+00
307 256     3.273438e+00 1.242908e+01
307 1448     -6.311313e+02 1.592810e+01
307 8391     2.356665e+01 2.588184e+01
307 90     4.318274e+01 4.571686e+01
307 282     1.773228e+02 5.836609e+00
307 124     -2.264534e+02 -5.827087e+00
307 122     -1.290738e+02 -1.431763e+01
307 123     -8.511566e+01 -1.208258e+01
307 121     -5.496155e+01 -1.435004e+01
307 8386     -1.904468e+01 -1.558154e+01
307 5820     -1.748519e+02 -4.620837e+01
307 8389     -3.057847e+02 -5.253156e+01
307 6615     2.948497e+02 -5.606842e+01
307 8401     -5.546525e+02 1.920880e+02
307 3035     -1.900618e+02 2.072796e+02
307 8388     -5.438504e+02 6.834680e+01
307 8402     2.127240e+02 6.635974e+01
307 6111     4.468855e+02 -2.358649e+02
307 1466     -7.071039e+02 -3.375785e+02
307 2758     -6.150872e+02 -3.322620e+02
307 101     -5.481891e+02 -3.069208e+02
307 1515     -5.869954e+02 -3.085779e+02
307 1168     -6.213187e+02 -2.678467e+02
307 190     -4.302448e+02 -2.610900e+02
307 1187     -3.931245e+02 -2.544246e+02
307 2494     1.117249e+01 -2.492022e+02
307 1185     -2.669034e+02 -2.442969e+02
307 1469     -2.636910e+02 -2.169475e+02
307 207     -6.579423e+02 -8.212225e+01
307 611     1.173717e+02 -1.174075e+02
307 3078     -1.865839e+02 -1.213465e+02
307 4563     6.320164e+02 -1.254992e+02
307 1519     -3.829987e+02 -1.292953e+02
307 2524     -1.000853e+02 -1.571478e+02
307 231     -4.928524e+02 -1.597089e+02
307 1507     -7.526684e+02 -1.710898e+02
307 1177     -1.013124e+02 -1.920468e+02
307 1523     -4.968159e+02 -1.999017e+02
307 2995     -2.101489e+01 -2.008516e+02
307 2605     4.445607e+02 -1.987496e+02
307 1143     -4.259480e+02 -3.048657e+01
307 1224     -6.595083e+02 -2.698597e+02
307 608     9.796326e+00 -2.733689e+02
307 5830     3.463762e+02 -2.750146e+01
307 1630     -2.159447e+02 5.459619e+01
307 283     3.696655e+00 1.019701e+02
307 6595     4.630096e+01 1.041897e+02
307 8404     -2.747287e+02 1.226684e+02
307 257     2.746062e+02 6.014343e+00
307 119     3.099335e+01 -1.788312e+01
307 3161     -3.739258e+02 -1.597211e+01
307 1359     -6.256077e+02 -2.965698e+01
307 1203     -2.638972e+02 6.125671e+00
307 1546     -4.890208e+02 1.898761e+01
307 2777     -2.443636e+02 -2.556374e+02
307 1280     -3.195813e+02 -8.574200e+01
307 4989     -6.815655e+02 -8.121521e+01
307 1194     -3.545533e+02 5.497803e+00
307 2741     -2.513904e+02 1.843511e+02
307 8396     -5.349017e+01 2.220952e+02
307 285     1.902659e+02 1.386096e+02
307 1288     -5.297003e+02 -2.771146e+02
307 2782     -4.676037e+02 -3.054225e+02
307 1591     -3.622312e+02 -3.027430e+02
307 1263     -3.914134e+02 -2.876415e+02
307 1511     -5.981426e+02 -2.853446e+02
307 185     -4.526040e+02 -2.772141e+02
307 1242     -6.832580e+02 -3.259881e+02
307 1509     -3.767944e+02 -2.749220e+02
307 1508     -4.093124e+02 -2.745463e+02
307 683     3.005634e+01 -2.644566e+02
307 626     -7.873022e+01 -2.647798e+02
307 1291     -3.437132e+02 -2.617896e+02
307 682     1.734893e+02 -2.614290e+02
307 8393     2.243222e+02 -4.887872e+02
307 6133     5.440112e+02 -2.493057e+02
307 203     -6.638583e+02 -1.109756e+02
307 1520     1.901556e+01 -1.407440e+02
307 1610     -3.197047e+02 -1.380754e+02
307 2546     -4.201352e+02 -1.315618e+02
307 700     4.874374e+02 -1.240595e+02
307 6145     6.715160e+02 -1.219142e+02
307 5012     -3.274971e+02 -1.196302e+02
307 3535     -2.593298e+02 -1.128629e+02
307 675     -2.087530e+02 -1.061474e+02
307 208     3.085614e+01 -9.818774e+01
307 1284     -3.574141e+02 -9.862836e+01
307 1279     -3.376973e+02 -8.524176e+01
307 1233     -5.151992e+02 -2.104265e+02
307 1580     -4.485162e+02 -2.453629e+02
307 1227     -3.030147e+02 -2.444824e+02
307 1189     -2.123440e+02 -2.406517e+02
307 2595     -7.555561e+02 -2.375702e+02
307 3207     1.332314e+02 -2.343156e+02
307 4977     -2.151255e+02 -2.222532e+02
307 6131     5.658798e+02 -1.996610e+02
307 6130     5.154880e+02 -1.885440e+02
307 1254     -5.410107e+02 -1.810807e+02
307 2752     -3.208672e+02 -1.733120e+02
307 74     -1.605054e+02 -1.710771e+02
307 1594     -3.074642e+02 -1.106740e+02
307 698     4.147385e+02 -1.217240e+02
307 3158     -4.787862e+02 -1.323919e+02
307 1604     -4.991035e+02 -1.882297e+02
307 1603     -2.098923e+02 -1.915473e+02
307 2996     -1.183165e+02 -1.922639e+02
307 1676     -2.826568e+02 -1.990613e+02
307 1300     -6.846761e+02 -2.002236e+02
307 1683     -4.513992e+02 -2.004953e+02
307 1602     -4.089834e+02 -2.049539e+02
307 1601     -4.359137e+01 -2.034728e+02
307 1303     -1.417823e+02 -2.058034e+02
307 8395     -5.235281e+02 -5.422137e+01
307 1673     -7.308309e+02 -8.062756e+01
307 6589     5.615168e+02 -8.090259e+01
307 1281     -4.596251e+02 -8.208240e+01
307 6351     -2.170987e+02 -9.024469e+01
307 1486     -1.504103e+02 -9.046497e+01
307 8408     -7.583406e+02 -9.700067e+01
307 1489     6.913922e+01 -9.580762e+01
307 1285     -3.214795e+02 -1.001542e+02
307 2562     1.206324e+02 -1.002958e+02
307 8407     1.385273e+02 -9.989502e+01
307 697     -8.839941e+01 -1.076320e+02
307 1593     -5.294735e+02 -3.019597e+02
307 1624     -5.968984e+02 -2.702665e+02
307 8413     -6.777050e+02 -2.762077e+02
307 1318     -6.422833e+02 -2.944659e+02
307 1316     -3.370813e+02 -2.992708e+02
307 2981     3.906702e+01 -3.006303e+02
307 1579     -2.857676e+02 -2.692719e+02
307 1315     -6.544360e+02 -3.049988e+02
307 8914     -3.624536e+02 -3.063932e+02
307 1314     -2.813706e+02 -3.087346e+02
307 8412     -1.733441e+01 -3.079869e+02
307 1590     -3.745806e+02 -3.156906e+02
307 1588     -5.570880e+02 -3.319753e+02
307 1577     -5.163946e+02 -2.462678e+02
307 8411     2.905735e+02 -2.140200e+02
307 740     -1.039629e+02 -2.180441e+02
307 1679     -6.378184e+02 -2.210174e+02
307 1404     -5.481549e+01 -2.242383e+02
307 7136     6.171313e+02 -2.234699e+02
307 2788     -2.853434e+02 -2.302861e+02
307 679     1.030371e+02 -2.372348e+02
307 2496     -4.647419e+02 -2.449304e+02
307 1722     -6.386709e+02 -2.461117e+02
307 1295     -3.592514e+02 -2.511346e+02
307 1293     -3.742942e+02 -2.566128e+02
307 7177     -2.291252e+02 -2.579683e+02
307 1290     -5.744231e+02 -2.672609e+02
307 288     -7.165588e+00 -2.662714e+02
307 1634     -5.451411e+02 -2.676903e+02
307 601     -1.458674e+02 5.139020e+01
307 1719     -7.106446e+02 -1.906311e+01
307 5827     1.811508e+02 1.140221e+02
307 8409     -5.402359e+02 1.324219e+02
307 6993     -6.644018e+02 1.645764e+01
307 1540     -6.410650e+02 -1.724298e+01
307 1351     7.428247e+01 -1.619647e+01
307 1201     -3.991047e+02 2.726044e+01
307 1627     -2.306179e+02 4.691254e+01
307 1605     -3.924915e+02 -2.598199e+01
307 8405     -5.399682e+02 -2.634009e+01
307 8406     -2.259208e+02 -2.441394e+01
307 1243     -2.878889e+02 -3.210574e+02
307 5839     -8.726196e-01 2.151964e+02
307 8397     -6.734683e+02 2.236099e+02
307 696     -1.088501e+02 -1.082722e+02
307 6172     -2.600174e+02 -3.178887e+02
307 2819     -3.330036e+02 1.117969e+01
307 359     -1.458123e+02 6.360059e+01
307 8414     -7.043699e+02 -2.351623e+02
307 8410     -5.951096e+02 -3.473594e+02
307 8221     -7.159861e+02 -3.542284e+02
307 110     -7.371881e+02 -3.565365e+02
307 8398     -7.573094e+02 -3.715419e+02
308 8416     -5.521082e+02 -1.675822e+02
308 6109     2.522047e+02 -4.650342e+01
308 11640     1.435980e+02 2.983780e+02
308 7205     -7.488773e+02 9.520743e+01
308 7611     -2.581149e+02 1.197300e+02
308 13131     -6.608459e+00 1.497943e+01
308 10037     1.201523e+02 1.422390e+02
308 7596     1.785634e+02 2.439969e+02
308 11670     -7.153870e+01 -2.325711e+02
308 8531     5.851624e+02 1.979749e+02
308 7218     -4.879140e+02 7.761853e+01
308 7241     1.878574e+02 -4.793555e+01
308 9807     -1.335311e+02 -3.525107e+02
309 1381     3.100633e+02 -1.502252e+02
309 8935     9.413654e+01 -3.416796e+02
309 7     -6.144415e+01 -2.428336e+02
309 11500     -9.074542e+01 8.040469e+01
309 2702     1.673703e+02 -1.390065e+02
309 2614     -3.522969e+02 -1.662083e+02
309 2617     -2.765132e+02 -1.077456e+02
309 1389     -1.691836e+02 1.276718e+02
309 1388     6.894165e+00 1.307258e+02
309 1387     3.781476e+02 1.772345e+01
309 2621     -1.948846e+02 -7.858685e+01
309 3     -4.205769e+02 -1.100018e+02
309 1399     -2.803030e+02 -2.612710e+02
309 8     -1.762459e+02 -2.676777e+02
309 6332     -3.519789e+02 -6.864667e+01
309 13132     -5.853184e+02 6.578354e+01
309 10869     5.843186e+02 9.490820e+01
309 1403     -3.690540e+02 1.160009e+02
309 5529     -3.995821e+02 2.246674e+02
309 3826     -3.428032e+02 3.083356e+02
309 11136     -5.701846e+02 2.422314e+02
309 1172     4.309434e+02 -2.988514e+02
309 32     -2.711923e+02 1.579168e+02
309 3366     -4.387531e+02 1.943927e+01
309 1411     -1.749690e+02 -1.887497e+01
309 1113     -6.004193e+01 -1.317526e+01
309 1093     3.295461e+02 -1.454123e+01
309 1413     1.902451e+02 -8.029333e+01
309 1098     8.574475e+01 -2.609788e+02
309 69     3.784192e+02 -2.628713e+02
309 8923     -2.470103e+02 -3.559894e+02
309 20     -3.899234e+02 -2.423999e+01
309 1441     5.064056e+01 -2.796974e+02
309 3846     -4.466488e+02 2.209492e+02
309 1119     -6.747809e+01 1.146370e+02
309 2732     1.178580e+02 2.217494e+02
309 5001     -2.274538e+02 1.595674e+02
309 1117     5.439282e+02 1.599184e+02
309 1448     2.216069e+02 1.495069e+02
309 11506     -2.640875e+02 2.407230e+02
309 1118     6.129974e+02 1.575475e+02
309 1444     1.685339e+01 -6.117407e+01
309 1457     4.409607e+01 -9.227020e+00
309 8089     -3.120183e+02 -3.538184e+02
309 11976     -2.770692e+02 -3.233743e+02
309 8927     -7.152277e+01 -3.126492e+02
309 1439     -2.245034e+02 -3.101350e+02
309 2445     -5.105406e+02 -2.990653e+02
309 1466     1.550295e+02 -2.815877e+02
309 1442     1.242659e+02 -2.419515e+02
309 1443     1.291613e+02 -1.309446e+02
309 109     2.609734e+02 -1.187412e+02
309 2525     -4.686758e+02 -8.463904e+01
309 130     3.750765e+02 -7.688843e+01
309 1132     -1.798697e+02 -7.019873e+01
309 3459     -4.950940e+02 3.112601e+01
309 133     3.720430e+02 -2.837399e+01
309 1184     4.863225e+02 -1.545637e+02
309 1513     2.610793e+02 -1.447305e+01
309 2510     9.249371e+01 -1.943924e+01
309 203     1.921170e+02 -8.427002e+00
309 1519     5.413053e+02 -2.418277e+01
309 6360     -1.207808e+02 -4.423846e+01
309 73     2.392285e+02 -4.277161e+01
309 231     4.021371e+02 -6.211273e+01
309 1521     -2.234342e+02 -7.916663e+01
309 3457     -5.697719e+02 -8.440253e+01
309 6361     2.066415e+02 -1.383993e+02
309 2501     4.394872e+02 -1.383601e+02
309 2591     -4.400415e+02 -1.548231e+02
309 13133     5.004751e+02 2.295155e+02
309 2513     -4.965887e+02 -7.972015e+00
309 1455     5.225386e+02 1.461136e+01
309 207     1.972195e+02 2.444867e+01
309 4353     -4.064069e+02 7.138303e+01
309 1144     4.486682e+02 1.088748e+02
309 1452     4.268979e+02 1.390127e+02
309 1545     4.734735e+01 1.425421e+02
309 10870     6.142832e+02 1.894834e+02
309 2718     2.835641e+02 2.129601e+02
309 13058     -6.044309e+02 -2.583670e+02
309 1508     5.136343e+02 -2.119268e+02
309 66     -1.288958e+02 -3.039922e+02
309 1465     -1.716140e+02 -3.135870e+02
309 9315     -3.620270e+02 -2.987139e+02
309 6920     -2.509449e+02 -2.960095e+02
309 7741     -3.752380e+00 -2.882725e+02
309 6934     -2.978993e+02 -2.884422e+02
309 2758     2.645118e+02 -2.804574e+02
309 112     -2.256636e+02 -2.740992e+02
309 9316     -4.687404e+02 -2.555378e+02
309 3489     -4.660391e+02 -1.549561e+02
309 1514     2.515155e+02 -2.530828e+02
309 101     3.418834e+02 -2.484612e+02
309 1512     -3.040881e+01 -2.401786e+02
309 1170     -1.302430e+02 -2.388087e+02
309 71     -2.292807e+02 -2.328580e+02
309 102     -1.566223e+02 -2.050562e+02
309 1168     2.541041e+02 -2.010427e+02
309 190     4.873547e+02 -1.923563e+02
309 1187     5.359974e+02 -1.829039e+02
309 1474     -3.918573e+01 -1.793044e+02
309 106     -1.556161e+02 -1.611812e+02
309 76     -2.245679e+02 -1.552742e+02
309 1143     4.843807e+02 1.102313e+02
309 199     -1.061266e+02 -2.877625e+02
309 3517     4.405388e+02 2.586801e+02
309 9501     2.942438e+02 -3.011684e+02
309 9428     -3.622575e+02 -3.534309e+02
309 9723     3.098826e+02 3.519573e+02
309 1478     1.955971e+02 3.366236e+02
309 11350     -2.918798e+02 3.146107e+02
309 1491     2.242185e+02 2.907608e+02
309 1201     5.173196e+02 1.831121e+02
309 1149     -1.079748e+02 5.736969e+00
309 1527     -2.057505e+02 1.772802e+02
309 1546     4.021023e+02 1.648774e+02
309 1347     2.698651e+02 1.454706e+02
309 1542     1.014432e+02 1.273191e+02
309 1141     -1.125166e+02 1.141068e+02
309 1359     2.314864e+02 9.152103e+01
309 1346     3.851575e+02 7.340958e+01
309 214     -2.968737e+02 6.408969e+01
309 118     -2.313577e+02 5.149316e+01
309 10874     -5.271278e+02 3.274561e+01
309 1260     1.964111e+01 -1.003647e+01
309 2787     5.890214e+02 -8.493042e+00
309 5012     6.142183e+02 -6.007324e+00
309 6944     5.169481e+02 2.773719e+02
309 3838     9.850934e+01 3.282569e+02
309 1162     1.482861e+01 3.004740e+02
309 1572     5.962524e+01 2.855236e+02
309 13134     -4.180068e+02 2.066909e+02
309 1461     8.364923e+01 2.179149e+02
309 13135     -5.270384e+02 2.414820e+02
309 3473     -3.700414e+02 2.305763e+02
309 200     2.291010e+02 -2.834568e+02
309 1517     -1.039086e+02 -1.999839e+02
309 1288     3.630942e+02 -2.143731e+02
309 185     4.594150e+02 -2.137512e+02
309 1511     2.801652e+02 -2.227908e+02
309 174     -2.041351e+02 -2.265996e+02
309 1515     2.966060e+02 -2.531061e+02
309 3530     -4.893750e+02 -2.739573e+02
309 1516     -1.299991e+02 -2.718020e+02
309 1241     1.550549e+01 -2.710853e+02
309 1291     6.000952e+02 -1.950798e+02
309 1131     -2.019071e+02 -2.891135e+02
309 1173     -1.522321e+02 -2.929485e+02
309 2682     -2.237015e+02 -2.967606e+02
309 6935     -4.363815e+02 -4.440436e+01
309 151     -3.775385e+01 1.089254e+02
309 1182     -1.333491e+02 -1.453908e+02
309 230     -1.338372e+02 -6.953595e+01
309 179     -3.682257e+01 -7.132605e+01
309 3532     -1.138392e+02 -8.717804e+01
309 1525     -1.346047e+02 -1.194156e+02
309 1192     -3.941028e+01 -1.234980e+02
309 1234     2.501437e+02 -1.285436e+02
309 221     -1.763360e+02 -1.339984e+02
309 1230     -6.115131e+01 -1.368782e+02
309 6936     -3.949705e+02 -1.392696e+02
309 184     -1.301450e+02 -1.951780e+02
309 1470     -1.105842e+02 -1.431762e+02
309 2441     -4.919559e+02 -1.604860e+02
309 6386     1.003720e+02 -1.604024e+02
309 2778     5.993193e+02 -1.683125e+02
309 1580     4.629117e+02 -1.718145e+02
309 191     -2.027485e+02 -1.792582e+02
309 3528     -4.097643e+02 -1.874661e+02
309 3526     -4.916430e+02 -1.963988e+02
309 3465     1.908573e+02 4.261419e+02
309 13065     -5.840640e+02 -2.780091e+02
309 232     -3.033086e+02 -4.409570e+01
