287 17565 64697
0 0     -2.652492e+02 -1.078278e+01
-3.443882e-01
-2.051413e+00
6.866477e+00
-6.333936e-01
-1.234572e+00
6.848016e+00
-4.985081e-01
-1.543805e+00
6.896766e+00
-1.057612e+00
-3.950206e+00
8.208941e+00
2.259955e-01
-2.617612e+00
6.520954e+00
-9.836471e-01
-1.778643e+00
5.697758e+00
-4.136154e-01
-1.273386e+00
7.868700e+00
-4.281415e-01
-4.036288e+00
8.174810e+00
-9.532008e-01
-4.608578e+00
5.119714e+00
-9.086499e-01
-5.579776e+00
6.140723e+00
7.021052e-01
-7.428421e+00
6.966697e+00
8.131913e-01
-7.305817e+00
6.889767e+00
-1.104460e+00
-5.433026e+00
6.732807e+00
7.306316e-01
-6.627714e+00
6.414777e+00
-2.949732e+00
-4.133512e+00
8.039247e+00
3.797351e+00
-3.888964e+00
4.177176e+01
-3.052165e+00
-1.767946e+00
6.477679e+00
-4.967667e+00
5.764816e-01
1.354554e+01
-2.647552e+00
-8.117862e-01
1.326258e+01
-4.319114e+00
-4.054331e+00
1.133907e+01
-4.345791e+00
-3.291084e+00
1.159069e+01
-5.063856e+00
-2.810879e+00
1.622189e+01
1.981137e+00
-5.413614e+00
1.601302e+01
9.742183e-01
-4.744974e+00
1.470812e+01
2.521963e+00
-1.467693e+00
1.444135e+01
-3.534281e+00
-1.507818e+00
1.372173e+01
2.504604e+00
-5.046691e+00
1.264957e+01
-6.498892e+00
-3.468139e+00
1.571446e+01
-3.355138e+00
-6.858228e-01
9.273292e+00
-1.955476e+00
-3.871038e-01
9.992599e+00
6.426164e+00
2.732803e+00
1.542353e+01
-3.402449e+00
-7.427294e-01
8.776241e+00
-3.736173e+00
-2.456758e+00
1.618026e+01
-5.187220e-01
-3.575355e+00
7.145998e+00
3.276615e+00
-3.896069e+00
1.262753e+01
-3.209434e+00
-1.455497e+00
1.467239e+01
2.504749e+00
-2.325759e+00
1.170369e+01
-4.506329e+00
-2.051188e+00
1.390265e+01
1.893683e+00
-2.182128e-01
1.029135e+01
3.525220e+00
4.585177e-01
1.204882e+01
-3.403425e+00
7.362792e-01
1.557268e+01
-1.039102e+00
-4.186419e+00
1.231946e+01
2.425012e+00
-4.330455e+00
1.164506e+01
-7.871590e-01
-3.985441e+00
1.518506e+01
-4.237440e+00
-4.649960e+00
1.155915e+01
-3.782932e+00
-2.384328e+00
1.547855e+01
-3.124558e+00
-2.586005e+00
1.501621e+01
-1.894385e+00
-1.470904e+00
7.680760e+00
1.353083e+00
-2.010289e+00
6.992035e+00
5.284135e-01
1.699151e+00
1.581636e+01
6.953272e+00
-4.920273e-01
2.061564e+01
-6.742879e+00
4.533424e+00
1.530216e+01
3.634326e+00
-2.736341e+00
1.401582e+01
7.980267e-01
-1.335577e-01
9.486410e+00
-2.844950e+00
5.913645e-01
1.240909e+01
5.020870e-01
-3.399409e+00
6.705174e+00
5.296163e-01
-3.138438e+00
6.341273e+00
-5.771494e+00
-2.651817e+00
1.630260e+01
-1.313931e+00
-2.167858e+00
7.966421e+00
-1.432815e+00
-3.235215e+00
1.568720e+01
4.444244e-01
-2.728812e+00
1.084979e+01
1.701572e+00
-4.424776e+00
1.171579e+01
-3.109004e+00
-3.263926e+00
1.375158e+01
-2.913241e+00
-4.558929e+00
1.192119e+01
-1.303773e+00
-4.911287e+00
1.368272e+01
-2.942085e+00
-4.574135e+00
1.146831e+01
-4.282188e+00
-2.407512e+00
1.260305e+01
1.493305e+00
-2.502892e+00
1.358992e+01
-4.391185e+00
-8.423021e-01
1.353615e+01
-8.430976e-01
-3.941197e+00
1.023250e+01
-2.608627e+00
-3.014750e+00
1.495260e+01
-2.522771e+00
-2.163728e-01
1.641691e+01
1.840428e+00
-2.686636e+00
1.189225e+01
5.392676e-01
-4.994096e+00
1.281521e+01
-3.327288e+00
-3.969048e+00
9.510041e+00
-6.723758e-01
-3.112229e+00
1.754241e+01
1.234030e+00
-2.431880e+00
1.239629e+01
-3.831457e+00
-1.833576e+00
1.210206e+01
2.300862e+00
-6.158881e-01
1.793740e+01
-4.764145e+00
2.984468e-01
1.474559e+01
-6.013762e+00
-2.924628e+00
5.198345e+01
-1.137011e+00
-3.937449e+00
1.077882e+01
-3.564004e+00
-1.314588e+00
1.246694e+01
-9.371831e-01
-4.521928e+00
1.478607e+01
-3.198926e+00
-1.213929e+00
1.264660e+01
-3.108545e+00
-8.989648e-01
1.358323e+01
-3.956105e+00
-3.009729e+00
1.466885e+01
1.739548e+00
-3.351254e+00
1.326245e+01
1.609950e+00
-3.882300e+00
7.715481e+00
1.724161e+00
-5.586405e+00
1.019666e+01
1.297839e+00
-3.418783e+00
7.748463e+00
1.635674e+00
-2.963786e+00
9.275655e+00
-2.021043e+01
-4.822978e+00
2.666228e+01
-4.096878e+00
-2.930659e-01
1.503738e+01
-1.790970e+01
-9.830701e+00
3.016714e+01
-2.191511e+01
-1.362762e+01
3.305915e+01
-1.241896e+00
-3.839671e+00
1.931858e+01
-2.269280e+00
-2.415063e-01
1.581332e+01
-2.145191e+00
-1.910330e+00
8.227688e+00
-4.164805e+00
-2.844843e+00
1.546439e+01
-4.688182e-01
-3.218387e+00
1.669988e+01
-3.558876e+00
-3.014698e+00
1.164811e+01
-9.550929e-01
-1.180956e+00
1.745970e+01
3.271689e-01
-3.891791e-01
1.117126e+01
-6.666838e+00
-8.188508e-01
1.266307e+01
-4.588771e+00
-7.534256e-01
1.113809e+01
-2.159223e+00
-2.549866e+00
6.765012e+00
1.624578e+00
-3.265950e+00
1.097524e+01
4.363083e-01
1.947858e+00
1.336257e+01
-3.067632e+00
-5.575597e-01
1.159872e+01
-1.541180e+00
-1.813047e+00
6.825291e+00
-3.267474e+00
1.728616e-01
1.068081e+01
7.883872e-01
-3.603964e+00
1.063764e+01
2.154925e+00
-1.867772e+00
1.119225e+01
-3.171983e+00
-2.778105e+00
8.010612e+00
-4.572379e+00
1.670650e+00
1.580745e+01
-2.174282e+00
-2.861601e+00
9.963213e+00
-3.189828e+00
-3.486572e+00
1.072303e+01
-3.842035e+00
-3.948063e+00
1.166006e+01
-2.109770e+00
-4.455322e+00
1.317569e+01
-3.566371e+00
-3.199667e+00
9.449691e+00
8.166262e-01
-2.784634e+00
7.036862e+00
-3.353133e+00
-4.013189e+00
1.106531e+01
-2.726971e+00
-3.968083e+00
1.056219e+01
-8.175403e+00
1.704363e+00
1.466828e+01
1.876963e+00
4.543609e-01
1.189780e+01
1.455053e+00
-2.302042e+00
1.442699e+01
6.682774e-01
-2.600360e+00
7.546597e+00
7.938527e-01
-2.702188e+00
7.196691e+00
-2.977770e+00
-2.258621e+00
1.071005e+01
-3.131220e+00
-2.343705e+00
9.260860e+00
-3.082316e+00
-3.923339e+00
1.079511e+01
-8.918472e-01
-2.478670e+00
5.323774e+00
7.513382e-02
-2.420819e+00
7.255834e+00
1.433470e+00
-2.685819e+00
8.768914e+00
-3.178054e-01
-4.564495e+00
1.267412e+01
-9.513957e-01
-2.956437e+00
1.734668e+01
-3.570925e+00
-2.909886e+00
7.934304e+00
-3.383818e+00
-2.897207e+00
9.643476e+00
-2.786205e+00
-4.343095e+00
1.129843e+01
-3.360363e+00
-4.035162e+00
9.248779e+00
-3.348338e+00
-4.124012e+00
8.969314e+00
1.474131e+00
-3.101323e+00
9.216046e+00
2.790397e+00
-3.493809e+00
1.317846e+01
-3.356316e+00
-3.449968e+00
8.775916e+00
-1.230734e+00
-3.941943e+00
1.172102e+01
-7.282498e+00
3.809611e-01
1.263797e+01
-5.335935e+00
-4.731740e-01
1.129601e+01
1.384039e+00
-2.145845e-01
1.006034e+01
-1.313335e+01
3.666661e+00
3.653497e+01
2.312701e+00
-5.199505e+00
1.243049e+01
3.985155e+00
-3.169418e+00
2.035367e+01
-4.793037e+00
-3.006917e-01
1.662788e+01
-4.479920e+00
-2.849104e+00
1.280753e+01
-9.619966e-01
-6.369682e+00
1.235406e+01
2.466545e+00
-4.834125e+00
1.219777e+01
2.324231e+00
-4.591397e+00
1.048337e+01
-1.833981e+00
-1.380809e+00
1.598245e+01
2.892404e+00
-2.249586e+00
1.149196e+01
-3.748424e+00
-4.247215e+00
1.146313e+01
-3.146058e+00
-3.115352e+00
1.007345e+01
2.586890e+00
-3.840618e+00
1.049117e+01
2.613684e+00
-5.051803e+00
1.121059e+01
-4.095899e+00
-3.995718e+00
1.128367e+01
1.831139e+00
-4.849610e+00
1.275569e+01
1.999571e+00
-2.927546e+00
1.152480e+01
2.494333e+00
-4.234537e+00
1.277402e+01
-3.819788e-01
-1.706243e+00
1.664089e+01
2.949878e+00
-2.445852e+00
1.232676e+01
2.626132e+00
-2.536560e+00
1.366770e+01
-3.455605e+00
-2.183271e+00
1.535047e+01
-5.459730e+00
-8.785435e-01
1.413453e+01
2.029859e+00
-1.561925e+00
1.311157e+01
-1.923837e-01
-1.387534e+00
1.630344e+01
1.318825e+00
1.165642e+00
1.573289e+01
-5.317824e-01
-4.900390e+00
1.313721e+01
-3.490612e+00
-1.910510e+00
1.230008e+01
3.886438e-01
-1.207366e+00
8.634743e+00
-1.846961e+00
-3.093082e+00
1.194807e+01
4.040293e+00
2.260239e+00
1.531332e+01
3.734392e+00
-2.582919e+00
1.456341e+01
-4.351798e+00
-2.479516e+00
8.949461e+00
-1.195985e+00
1.617260e+00
1.556705e+01
1.639955e+00
-3.997706e+00
9.779952e+00
1.546916e+00
-4.284842e+00
9.399820e+00
7.255210e-01
-2.474036e+00
1.213443e+01
-3.448277e+00
-1.027689e+00
8.489442e+00
-4.056310e+00
-1.677556e+00
1.112629e+01
6.057038e-01
-2.997946e+00
1.169094e+01
-5.179776e+00
-2.894716e+00
1.508943e+01
2.286575e+00
1.246446e-01
9.150611e+00
-3.157665e+00
1.645187e+00
1.404946e+01
-3.078814e+00
-5.047396e+00
1.413488e+01
2.366779e+00
-3.094653e+00
1.166096e+01
-4.205894e+00
-4.227666e+00
1.162684e+01
-3.273802e+00
-3.726113e+00
1.244155e+01
-4.398186e+00
-3.238339e+00
1.151587e+01
-1.830066e+00
1.251802e+00
1.444299e+01
1.888473e+00
3.276590e-01
1.155562e+01
-3.788726e+00
-9.375330e-01
8.029724e+00
-1.430143e+00
2.374155e+00
1.366385e+01
1.341235e+00
-2.600652e+00
8.996790e+00
3.333609e+00
-1.982206e-01
9.975577e+00
-9.026756e-01
-4.419725e+00
1.116232e+01
-3.514149e+00
-2.183238e+00
1.169086e+01
2.017477e+00
-3.048581e+00
1.079887e+01
-3.458233e+00
-1.785642e+00
1.175428e+01
-6.081710e-01
-3.897446e+00
1.562066e+01
-4.098897e+00
-3.269861e+00
8.556110e+00
2.023659e+00
6.749199e-01
1.205608e+01
-3.930964e+00
-1.664061e+00
1.501407e+01
-4.289443e+00
-1.210727e+00
1.308033e+01
-3.453440e+00
-1.589209e+00
1.237479e+01
6.546419e-01
-1.825076e+00
1.242622e+01
2.179830e+00
-3.599575e+00
1.017546e+01
2.177679e+00
-3.475546e+00
1.012861e+01
2.094663e+00
-3.674979e+00
1.034109e+01
1.090410e+00
7.359004e+00
2.194935e+01
-8.430520e-01
-3.617133e+00
1.296512e+01
6.933062e-01
-3.427340e+00
7.632479e+00
2.102550e+00
-2.831122e+00
9.921183e+00
-1.726752e+00
-2.428301e+00
1.350553e+01
4.245465e-01
-2.541501e+00
1.047291e+01
-2.861910e+00
-3.914047e+00
8.659818e+00
-3.619371e+00
-3.973044e+00
1.189825e+01
-8.593301e-01
-4.050079e+00
1.095201e+01
2.335395e-01
4.647741e+00
1.597791e+01
3.068183e+00
-5.986688e-02
1.077292e+01
3.027923e+00
4.983713e-02
1.130512e+01
-2.067094e+00
2.303372e-01
1.223909e+01
1.000057e-01
-1.575130e+00
6.689325e+00
-3.517713e+00
-2.034561e+00
1.080868e+01
-2.243551e+00
-1.187446e+00
1.115824e+01
-1.366660e+00
2.665782e+00
1.297067e+01
3.730281e+00
1.572840e+00
1.214598e+01
-4.477306e+00
-1.808148e+00
1.268254e+01
-9.081422e-01
-2.496881e+00
7.030780e+00
6.002499e+00
2.375670e-01
2.640845e+01
5.805342e-01
-2.379441e+00
9.974091e+00
5.498668e-01
-2.528465e+00
9.902565e+00
1.951480e+00
-1.595005e+00
1.041489e+01
2.401548e-01
-1.457344e+00
1.085154e+01
4.736133e-01
-2.437841e+00
1.109964e+01
1.867587e+00
4.020988e-01
1.301418e+01
8.920107e-01
-4.837889e+00
1.050454e+01
1.904770e+00
-3.977554e-01
1.092948e+01
1.656754e+00
-1.967797e-01
2.224511e+01
1.242600e-01
-2.709140e+00
1.058185e+01
-3.278534e+00
1.402432e-01
1.173474e+01
-4.326177e-01
-1.888734e+00
1.274672e+01
1.372582e+00
-2.794288e+00
7.670777e+00
4.272721e+00
-3.119738e-01
1.554391e+01
1.623369e+00
-1.721404e+00
1.056345e+01
-3.507382e+00
-2.859331e+00
1.351307e+01
-1.586753e+00
3.471223e-01
1.342091e+01
-2.816593e+00
-9.975607e-02
1.118191e+01
1.559568e+00
-2.486629e+00
1.023268e+01
-3.031058e+00
-4.360133e-01
1.083421e+01
-2.314423e+00
2.512550e-01
1.258006e+01
4.522694e-01
-8.635846e-01
9.135693e+00
1.338445e+00
-2.062904e+00
9.147548e+00
-7.876174e-01
1.879734e+00
1.150574e+01
-1.491712e-02
-9.009715e-02
1.731905e+01
-3.022425e+00
2.029282e+00
1.693847e+01
1.214070e-01
-2.075353e+00
1.028629e+01
-1.577769e+00
2.534990e-01
1.292039e+01
-3.059081e-01
-1.197057e+00
7.141637e+00
-2.895516e-01
1.144340e+00
1.337805e+01
1.314536e+00
-1.818925e+00
9.573502e+00
1.123073e+00
-6.810965e-01
1.484066e+01
1.801199e-01
-2.015784e+00
9.307119e+00
1.442211e+00
-2.974938e+00
1.190898e+01
-2.436212e+00
-2.882854e+00
2.310099e+01
-1.041581e+00
-3.913636e+00
1.591065e+01
-2.840991e+00
6.287334e-01
1.275429e+01
-3.160406e+00
1.713322e-01
1.208610e+01
4.188307e+00
1.618840e-01
1.464107e+01
2.770192e-02
-1.270111e+00
1.165268e+01
-3.111479e+00
-2.114276e+00
1.069878e+01
-3.021158e+00
-2.010608e+00
1.035058e+01
-4.390837e+00
-1.788322e+00
1.343995e+01
-3.281696e+00
-2.205340e+00
1.084167e+01
-3.300849e+00
-2.190303e+00
1.110647e+01
-3.000519e+00
-1.060920e+00
1.290058e+01
-2.112380e+00
9.369335e-02
1.247675e+01
-4.377298e-01
-6.755356e-01
1.026730e+01
8.488456e-01
-1.728163e+00
1.197714e+01
-2.518628e+00
-2.940364e+00
7.326096e+00
1.068949e+00
-2.595476e+00
1.310488e+01
1.179356e+00
-3.771400e+00
8.687338e+00
2.931093e+00
5.511841e-01
1.071139e+01
-7.060481e-01
-3.498403e+00
9.447517e+00
3.113288e-01
-8.627821e-01
1.293029e+01
-4.025893e+00
-3.826477e+00
1.104818e+01
-4.835249e+00
5.146238e-01
1.192240e+01
3.246666e+00
1.779065e+00
1.415371e+01
-9.618081e-01
-2.600197e+00
4.782899e+00
-3.916663e+00
-3.469340e+00
9.671971e+00
-3.782062e+00
-4.322169e+00
1.221074e+01
-3.664304e+00
-4.461689e+00
1.130074e+01
-3.749111e+00
-4.824848e+00
1.012825e+01
-4.857906e+00
-2.345164e-01
1.042508e+01
1.702974e+00
1.343586e+00
1.541681e+01
-4.211170e+00
-3.350472e+00
1.057646e+01
2.757803e+00
-3.694163e+00
1.205571e+01
-4.533770e+00
-1.578407e-01
9.912819e+00
3.756733e+00
6.691825e-01
1.314460e+01
-5.702307e+00
1.972654e-01
1.417513e+01
-3.252732e+00
-2.590424e+00
8.763994e+00
2.202574e+00
-2.101130e-01
1.255410e+01
1.429595e+00
-2.690881e+00
1.254372e+01
-3.780754e+00
-4.481254e+00
9.635658e+00
-2.301682e+00
2.996277e-01
1.278149e+01
3.516684e+00
9.029260e-01
1.307772e+01
7.694181e-01
-2.011871e+00
9.389131e+00
1.458851e+00
-2.845963e+00
1.203167e+01
6.694385e-02
-2.740197e+00
7.809356e+00
1.517886e+00
-4.461472e+00
9.836678e+00
-3.789478e+00
-4.419971e+00
1.016850e+01
-3.353432e+00
-4.259925e+00
8.981410e+00
-5.402332e+00
7.153847e-01
1.185300e+01
-5.888554e-01
-2.985299e+00
3.970630e+00
-2.316497e+00
-3.164855e-01
9.902729e+00
1.579262e+00
-3.980722e+00
9.774735e+00
-3.792201e+00
-4.398804e+00
1.093932e+01
2.334727e+00
-4.813042e+00
1.229272e+01
-3.322917e+00
-3.875263e+00
9.825878e+00
-4.678713e-01
1.524400e-01
1.297004e+01
-3.794293e+00
-5.879119e-01
1.032413e+01
-3.783534e+00
-4.622601e+00
9.695840e+00
-2.989848e+00
-1.474274e+00
1.173533e+01
-3.533688e+00
-2.072269e+00
1.085773e+01
1.266403e+00
-2.222351e+00
9.875544e+00
5.641576e-01
-1.815554e+00
1.310227e+01
-1.427286e-01
-8.848257e-02
1.670002e+01
-3.344940e+00
-3.224445e+00
9.124664e+00
1.078690e+00
-3.192716e+00
7.789171e+00
-3.935753e+00
-3.418283e+00
9.608762e+00
-3.780170e+00
-9.867095e-01
9.042905e+00
1.725923e+00
-7.008751e-01
7.929207e+00
-3.330338e+00
-2.035947e+00
1.145813e+01
1.768053e+00
-1.877622e+00
1.072450e+01
2.545207e-01
1.049609e+00
1.438193e+01
-5.006375e+00
-1.050579e+00
2.338256e+01
1.597991e+00
-3.797870e+00
1.046631e+01
2.250168e+00
-3.442744e+00
1.020827e+01
-4.386947e+00
-8.412001e-01
1.158957e+01
1.386812e+00
-5.238803e+00
1.473769e+01
2.303938e+00
-2.124281e+00
1.270557e+01
-3.707747e+00
5.740212e-01
1.138343e+01
-8.315632e+00
1.722432e+00
1.952203e+01
-4.291465e+00
-2.038400e+00
1.801320e+01
-3.233609e+00
-2.077144e+00
1.027286e+01
-4.785861e+00
-1.748570e+00
1.379483e+01
2.196555e+00
-3.313466e+00
1.004518e+01
-4.260419e+00
-4.768119e+00
1.214234e+01
-4.015727e+00
-4.169503e+00
1.114860e+01
5.449406e-01
-7.258088e-01
1.717035e+01
-3.446690e+00
-3.735188e+00
1.290881e+01
-4.012134e+00
-3.509935e+00
1.262027e+01
-2.538393e+00
-5.102198e-01
9.501213e+00
8.902964e-02
-1.556912e+00
1.605690e+01
-2.861234e+00
-1.476223e+00
1.194333e+01
-8.488959e+00
4.737931e+00
2.397257e+01
1.290164e-01
-1.894428e+00
1.738280e+01
-3.387534e+00
-3.544965e+00
1.085290e+01
4.408012e-01
-2.901785e+00
8.249254e+00
-2.756664e+00
-2.860271e+00
1.109965e+01
-3.206304e+00
-3.110380e+00
1.064433e+01
-2.805099e+00
-3.115664e+00
1.458988e+01
-8.007850e-01
-3.748770e+00
1.042836e+01
-1.057670e+00
-3.699050e+00
9.843489e+00
1.167828e+00
-2.782347e+00
8.876601e+00
-4.021991e+00
-2.376887e+00
1.824079e+01
3.500335e-01
-3.212038e+00
7.632633e+00
-3.357239e+00
-1.323917e+00
1.458627e+01
1.004740e+00
-2.794202e+00
1.052736e+01
-4.325329e-01
-2.839758e+00
6.885368e+00
-1.154363e+00
1.534014e+00
1.531679e+01
-1.710615e+00
5.178092e-01
1.395154e+01
1.982525e+00
-1.473579e+00
1.024928e+01
1.426592e+00
-2.628009e+00
1.324280e+01
1.399664e+00
-3.272597e+00
7.647786e+00
2.074906e+00
-1.737147e+00
1.056938e+01
2.819770e+00
-2.264502e+00
8.570612e+00
1.396329e+00
-1.825990e+00
1.101975e+01
-1.802680e+00
-2.438846e+00
1.072122e+01
-1.646988e+00
-2.779610e+00
1.172645e+01
-3.000571e+00
-2.026575e+00
1.106085e+01
1.181984e+00
-2.982996e+00
8.100126e+00
5.355451e-01
-1.766677e+00
1.052208e+01
-6.649882e-01
3.726673e+00
1.128563e+01
-5.333627e-01
-1.532524e+00
6.691624e+00
-1.063021e+00
1.403391e+00
1.289488e+01
-2.203679e+00
1.793401e+00
1.371090e+01
1.122441e+00
1.519226e+00
1.578880e+01
-4.188723e+00
1.126899e+00
1.117498e+01
1.865212e-01
6.650689e-01
1.362975e+01
2.697998e+00
-6.607564e-01
1.395455e+01
-2.032524e+00
-3.132246e+00
7.999476e+00
-2.499905e-01
-1.678116e+00
1.689596e+01
2.688014e+00
-1.434600e+00
1.394730e+01
-5.309396e-01
-2.145310e+00
1.745631e+01
1.978653e+00
-9.586634e-01
1.586452e+01
3.075226e-01
-5.153944e-01
1.684764e+01
1.656963e+00
-1.167212e+00
1.604842e+01
-1.262782e+00
-3.564470e+00
6.412769e+00
1.943811e+00
1.337551e+00
1.591317e+01
4.448353e+00
1.227786e+00
2.090298e+01
3.597606e+00
6.883306e-02
1.554608e+01
3.205301e+00
1.745049e+00
1.807179e+01
2.318208e+00
-9.164599e-01
1.563985e+01
3.114247e+00
1.079819e+00
1.363094e+01
9.429077e+00
3.325103e+00
1.930488e+01
2.315193e+00
-1.388726e+00
1.669645e+01
1.217555e+01
2.856181e+00
2.247800e+01
1.629429e+00
-3.994080e+00
1.052108e+01
8.414410e-01
5.332052e-01
1.330939e+01
-4.131774e+00
-4.375517e+00
1.100452e+01
-1.288189e+00
9.497855e-01
1.423707e+01
1.088213e+00
-4.911678e-01
1.692414e+01
1.653770e+00
2.562265e-01
1.260040e+01
-3.807861e+00
-2.114092e+00
1.538933e+01
-2.561343e+00
-5.254004e-01
1.463146e+01
-2.701724e+00
4.791088e+00
1.678925e+01
2.056967e+00
-2.795606e+00
8.572303e+00
1.767475e+00
-4.840220e+00
1.031081e+01
-2.591081e+00
-4.384113e+00
9.402422e+00
-1.588491e+00
-4.210992e-01
1.476057e+01
1.036329e+00
-2.308621e+00
1.269441e+01
-9.643823e-01
-3.055721e+00
1.040030e+01
9.898219e-01
-2.954646e+00
1.391054e+01
-3.120723e+00
5.328774e-01
1.375450e+01
1.263217e+00
-1.534874e+00
1.457226e+01
7.998971e-01
-3.580217e+00
1.706892e+01
-3.377788e+00
-6.790514e-01
1.593636e+01
-2.457238e+00
-3.317662e+00
9.463941e+00
-3.194315e+00
-1.980370e+00
1.027586e+01
-1.163817e+01
2.114237e+00
2.131601e+01
-2.372832e+00
-2.127672e+00
1.221341e+01
-1.501412e+00
2.736043e+00
1.358437e+01
4.245853e-01
-9.504945e-01
7.090028e+00
-2.993206e+00
-2.684422e+00
9.415034e+00
-3.051802e-01
1.639756e-01
1.154488e+01
-6.851179e-01
7.116722e-01
1.029621e+01
-1.755939e+00
1.207497e+00
1.597342e+01
-7.903778e-01
-1.818310e+00
6.842031e+00
-2.512597e+00
-2.745799e+00
1.141148e+01
-2.203271e-01
8.425289e-01
1.362916e+01
-3.255487e+00
-3.818719e+00
1.356639e+01
-3.070329e+00
-5.757300e-01
1.091532e+01
1.433207e+00
-3.972192e+00
8.342645e+00
1.904933e+00
-4.408971e+00
9.720825e+00
1.826364e-01
9.007964e-01
1.386404e+01
1.265156e+00
-2.871736e+00
1.053701e+01
-4.696329e+00
-2.823595e+00
1.128282e+01
-3.477121e+00
-2.271296e+00
1.209208e+01
1.967992e-02
-6.336929e-01
1.406084e+01
-2.891492e+00
-3.670205e+00
1.479210e+01
-1.544574e+00
1.191564e+00
1.507701e+01
2.999066e+00
-6.692297e+00
1.422803e+01
2.620780e+00
-2.762337e+00
1.097516e+01
-3.812764e+00
-4.188155e+00
9.532788e+00
-5.007443e+00
-3.981648e+00
1.188008e+01
-3.557975e+00
-3.227342e+00
9.808341e+00
-1.243153e+00
-2.414022e+00
6.572982e+00
1.520672e+00
-2.208067e+00
8.274653e+00
7.616012e-02
-2.836994e+00
6.039413e+00
-3.455894e+00
-3.112593e+00
9.021141e+00
1.663225e+00
1.774063e+00
1.612686e+01
-1.672105e+00
-1.822759e+00
9.177042e+00
1.225486e-01
-3.062802e+00
6.790414e+00
-1.246381e+00
-2.575648e+00
5.686046e+00
-9.521683e-01
-3.336963e+00
6.131628e+00
1.658306e-01
-3.172320e+00
5.762658e+00
-2.869768e+00
-2.586747e+00
7.067091e+00
7.487992e-02
-2.875801e+00
5.921014e+00
-3.958431e+00
-3.875876e+00
1.078121e+01
-3.568909e+00
-3.254151e+00
9.120839e+00
1.466794e+00
-3.317066e+00
1.027636e+01
-1.298487e+00
-3.266358e+00
4.280899e+00
-3.676755e+00
-3.525667e+00
1.006881e+01
-3.475677e+00
-3.371803e+00
1.140737e+01
-3.559955e+00
-3.204873e+00
1.314871e+01
-3.603471e+00
-3.402526e+00
9.813637e+00
-3.455444e+00
-1.922809e+00
1.528921e+01
-3.315136e+00
-1.871050e+00
1.034469e+01
-3.480130e+00
-1.632327e+00
1.372569e+01
-3.203861e+00
-2.764966e+00
9.795071e+00
4.881069e-01
-2.441646e-01
1.458791e+01
-3.128164e+00
1.349534e+00
1.299557e+01
1.967367e+00
-3.186699e+00
8.635596e+00
-3.598666e+00
-3.399197e+00
1.478756e+01
2.045142e+00
-3.455146e+00
8.784974e+00
1.895050e+00
-2.493704e+00
8.777909e+00
2.175976e+00
-2.458820e+00
8.708475e+00
2.060442e+00
-2.410901e+00
8.861408e+00
3.940392e-01
-2.093155e+00
8.016705e+00
1.894954e+00
-2.374493e+00
8.945706e+00
2.875615e+00
-1.950430e+00
1.141243e+01
2.103010e+00
-3.519440e+00
8.868916e+00
2.113199e+00
-3.273172e+00
8.808013e+00
-3.288262e-01
-2.843109e+00
4.813980e+00
2.018703e+00
-2.555560e+00
8.656360e+00
1.706688e+00
-2.411904e+00
9.173838e+00
1.989565e+00
-2.380653e+00
8.540008e+00
2.061819e+00
-3.162923e+00
9.301617e+00
2.157511e+00
-3.253058e+00
9.339975e+00
2.107516e+00
-3.354445e+00
8.692869e+00
2.051649e+00
-3.403106e+00
8.732738e+00
1.864962e+00
-3.407428e+00
9.604219e+00
-6.623529e-01
-3.143636e+00
3.797939e+00
1.712844e+00
-1.357132e+00
9.432544e+00
2.122721e+00
-3.412765e+00
9.486628e+00
2.088053e+00
-3.280305e+00
9.390816e+00
2.731066e+00
-1.202778e+00
9.933729e+00
1.791936e+00
-2.199058e+00
9.258529e+00
2.079920e+00
-2.610214e+00
8.486068e+00
1.843989e+00
-2.182669e+00
9.070211e+00
1.849394e+00
-3.520694e+00
9.582936e+00
2.444899e+00
-3.003398e+00
9.630547e+00
1.867807e+00
-3.061219e+00
9.484746e+00
2.038992e+00
-3.197204e+00
9.407105e+00
1.877309e+00
-3.292773e+00
9.574285e+00
2.097536e+00
-3.314501e+00
8.944611e+00
1.850449e+00
-3.344295e+00
9.241352e+00
-3.348529e+00
2.688304e+00
1.563139e+01
2.150224e+00
-9.800545e-01
9.913793e+00
1.644736e+00
-8.111674e-01
1.084510e+01
2.161974e+00
-1.332637e+00
9.368463e+00
-3.438489e+00
-3.122152e+00
1.065500e+01
-3.706466e+00
-2.893215e+00
1.319549e+01
-2.875653e+00
-1.609140e+00
1.197742e+01
-3.167668e+00
-2.375610e+00
1.007289e+01
-3.535675e+00
-4.989293e+00
1.180758e+01
-3.633457e+00
-4.237699e+00
1.063522e+01
-3.335358e+00
-2.299175e+00
1.099802e+01
-3.181642e+00
-1.022847e+00
2.670378e+01
-8.030732e-01
-2.989727e+00
1.598454e+01
-3.629937e+00
-2.935561e+00
1.067237e+01
-3.740690e+00
-3.042897e+00
1.091976e+01
-3.631861e+00
-2.812263e+00
1.064132e+01
-3.551350e+00
-3.522777e+00
1.420660e+01
-3.056835e+00
-1.281395e+00
1.431702e+01
1.020796e+00
2.577306e+00
1.326639e+01
3.906344e+00
3.130436e+00
1.570363e+01
2.416011e+00
-3.620999e+00
8.169005e+00
4.167335e+00
8.881678e-01
1.639754e+01
5.681663e+00
1.995415e+00
1.865642e+01
1.724227e+00
-2.569031e+00
1.083656e+01
