64 3432 16351
0 0     2.203677e+02 1.492853e+01
2.525313e-01
-6.664715e-01
8.142204e+00
3.700991e+00
5.949786e+00
1.147154e+01
1.466697e+00
2.307255e-02
7.437325e+00
6.504690e-01
-1.470087e+00
7.318485e+00
-2.766085e-01
-1.890264e+00
6.389336e+00
-5.946606e-01
3.261074e+00
8.174772e+00
4.139919e+00
3.784539e+00
1.156270e+01
-5.901988e-01
3.182384e+00
8.652744e+00
1.496068e+00
3.777419e+00
7.221921e+00
2.396948e+00
-4.136189e-01
4.605595e+00
3.702078e+00
-1.657626e+00
6.646530e+00
3.113367e+00
-2.926403e+00
8.337962e+00
1.997991e+00
2.734004e+00
7.075968e+00
1.720379e+00
3.959000e+00
7.398707e+00
7.878840e-01
3.945379e+00
7.575659e+00
7.518438e-01
3.873493e+00
7.785103e+00
2.025539e+00
3.752273e+00
7.224073e+00
1.325089e-01
4.035990e+00
8.148859e+00
1.832605e-01
-2.512627e+00
6.725862e+00
9.250885e-01
-1.767913e+00
6.455552e+00
-6.333402e-01
-1.719799e+00
6.460420e+00
2.035006e+00
-4.292866e-01
6.490777e+00
2.495918e+00
1.009311e+00
6.167505e+00
8.835288e-01
2.845938e+00
8.216147e+00
3.736955e-01
2.969759e+00
8.807327e+00
4.719660e-01
2.827567e+00
8.187006e+00
-4.919438e-01
2.857369e+00
7.934622e+00
1.274629e+00
2.181579e+00
7.590000e+00
1.173995e+00
2.550629e+00
7.737061e+00
2.509252e+00
4.416311e+00
7.723271e+00
1.569916e+00
3.746624e+00
8.534535e+00
1.321554e+00
3.891844e+00
8.110492e+00
1.151107e+00
3.966502e+00
8.061170e+00
2.059054e+00
4.363781e-01
7.286818e+00
9.601976e-01
-7.671575e-01
5.752725e+00
2.161900e+00
-1.934764e-01
4.238735e+00
1.997011e+00
-4.520003e-01
7.154081e+00
4.093534e+00
1.979903e+00
7.143968e+00
2.082099e+00
1.133578e+00
6.252581e+00
4.983401e-02
3.132044e+00
8.925253e+00
-1.303648e-01
1.393196e+00
8.601920e+00
4.112794e-01
1.771485e+00
8.246847e+00
9.285233e-01
7.546547e-01
7.925105e+00
5.860088e-01
1.629675e+00
8.154009e+00
1.396553e+00
2.773515e+00
7.028689e+00
1.710286e+00
2.620274e+00
7.554486e+00
-5.707231e-01
2.548807e+00
8.463933e+00
4.933734e-01
1.437582e+00
8.197615e+00
-6.913083e-01
2.763225e+00
8.605884e+00
-2.028300e-01
-4.160405e-01
8.406491e+00
6.902165e-01
-6.533173e-01
7.909040e+00
1.150080e+00
-8.485116e-01
7.662046e+00
1.478884e+00
9.839809e-01
7.515274e+00
1.453565e+00
1.067351e+00
7.721959e+00
5.294241e-01
1.216616e+00
8.188849e+00
1.538901e+00
1.273064e+00
7.469004e+00
-3.175735e-01
9.784380e-01
8.442328e+00
-4.721927e-02
2.636985e+00
8.566139e+00
-7.580097e-02
2.923106e+00
8.855105e+00
1.439541e+00
1.855488e-01
7.514647e+00
2.905208e-02
4.784116e-01
8.050848e+00
4.490638e-02
5.665736e-01
8.522013e+00
1.531612e+00
7.760564e-01
7.461661e+00
6.130312e-01
1.870053e+00
7.997269e+00
2.778906e-01
-1.102084e+00
8.105004e+00
1.080778e+00
-1.161178e+00
7.676405e+00
4.919652e-01
-1.259180e+00
7.991011e+00
6.783383e-01
-1.296113e+00
7.978531e+00
5.433148e-01
-5.680249e-01
8.027341e+00
8.525228e-01
-9.162567e-01
7.792037e+00
-4.865010e-02
1.166254e+00
8.416640e+00
-5.411380e-02
1.672734e+00
8.516769e+00
1.568788e+00
1.408847e+00
7.502074e+00
1.453364e+00
1.415699e+00
7.583252e+00
8.921094e-01
1.412792e+00
7.899086e+00
1.421735e+00
1.271058e+00
7.606848e+00
1.459497e+00
1.206891e+00
7.532368e+00
1.647896e+00
1.169637e+00
7.408941e+00
1.541481e+00
1.155553e+00
7.466534e+00
1.557442e+00
9.882681e-01
7.462057e+00
1.608208e+00
8.237113e-01
7.434012e+00
1.503272e+00
7.701964e-01
7.470675e+00
5.279462e-01
7.818428e-01
8.077208e+00
9.764974e-01
7.681023e-01
7.895913e+00
1.486151e+00
7.263180e-01
7.517374e+00
6.840079e-01
2.670923e-01
7.906764e+00
-1.478905e-01
3.544833e+00
9.143987e+00
-6.655694e-01
3.261409e+00
9.194212e+00
-6.435711e-01
2.705415e+00
8.544182e+00
-1.540966e-01
2.568461e-01
8.386353e+00
8.684573e-01
1.654597e+00
7.963299e+00
-6.181152e-01
3.316567e+00
9.256494e+00
-1.537430e-01
1.723758e+00
8.500991e+00
6.729744e-01
1.713920e+00
8.029075e+00
7.483961e-01
5.745388e-01
8.007446e+00
1.541641e+00
5.158631e-01
7.467434e+00
1.600439e+00
3.684498e-01
7.555117e+00
7.618978e-01
-4.122599e-01
7.895225e+00
7.881414e-01
-4.362151e-01
7.880728e+00
1.026840e+00
-4.501735e-01
7.752566e+00
-1.766671e-01
-6.286364e-01
9.236028e+00
1.586878e+00
-4.757769e-01
7.408823e+00
-2.226819e-01
1.129079e+00
8.469598e+00
-1.268975e-01
1.129574e+00
8.433217e+00
1.585235e+00
9.810728e-01
7.275792e+00
1.413618e+00
1.004084e+00
7.550898e+00
-2.016140e-01
1.065619e+00
8.472484e+00
-2.049895e-01
1.007051e+00
8.452851e+00
1.410279e+00
8.894655e-01
7.554822e+00
-3.819312e-02
9.068000e-01
8.247914e+00
-1.609349e-01
8.968557e-01
8.422295e+00
1.440774e+00
7.748822e-01
7.470468e+00
1.308913e+00
7.886289e-01
7.428464e+00
1.520507e+00
7.257708e-01
7.372588e+00
1.394413e+00
7.175626e-01
7.543580e+00
4.676631e-01
6.822365e-01
8.141681e+00
-6.535331e-01
2.922294e+00
8.566863e+00
-2.621979e-01
1.664043e+00
8.390712e+00
5.173531e-01
1.147198e+00
8.100436e+00
9.487273e-01
6.618491e-01
7.922433e+00
-1.545217e-01
3.489299e-01
8.429383e+00
4.031824e-01
-4.194542e-01
8.095033e+00
1.578819e+00
-4.345447e-01
7.420372e+00
9.945945e-01
-6.201017e-01
7.756484e+00
1.136090e+00
-6.627041e-01
7.690601e+00
4.152864e-01
-5.910394e-01
8.057934e+00
-9.517375e-02
3.060032e+00
8.944941e+00
-2.287909e-01
2.756427e+00
8.882590e+00
-6.237255e-01
2.589978e+00
8.583547e+00
4.760561e-01
1.813412e+00
8.137343e+00
7.685041e-01
1.750047e+00
8.007689e+00
4.521233e-01
1.764253e+00
8.029696e+00
-1.646699e-02
1.792205e+00
8.310394e+00
9.631902e-01
1.672142e+00
7.889277e+00
4.674502e-01
1.724025e+00
8.205950e+00
6.124059e-01
1.719702e+00
8.268195e+00
-1.525654e-01
1.343713e+00
8.508351e+00
6.746165e-01
1.418903e+00
8.059427e+00
5.148150e-01
1.426741e+00
8.105124e+00
-3.016456e-01
1.482771e+00
8.470542e+00
1.449630e+00
1.348197e+00
7.574060e+00
5.778635e-01
1.396763e+00
8.084720e+00
-1.514379e-01
1.434017e+00
8.561859e+00
-2.179931e-01
1.410589e+00
8.523646e+00
1.584960e+00
1.265231e+00
7.466300e+00
-7.496180e-02
1.357858e+00
8.414030e+00
-1.266509e-01
1.378785e+00
8.537946e+00
-1.891924e-01
1.386407e+00
8.502328e+00
1.421533e+00
1.383288e+00
7.580490e+00
5.873227e-01
1.288685e+00
8.123330e+00
5.536215e-01
1.297109e+00
8.112251e+00
1.550603e+00
1.222358e+00
7.448790e+00
-1.241427e-01
1.328928e+00
8.514672e+00
-1.875498e-01
1.327601e+00
8.411352e+00
-1.631570e-01
1.285300e+00
8.476548e+00
-1.866466e-01
1.274059e+00
8.590194e+00
7.601136e-01
1.201461e+00
8.030804e+00
1.622408e+00
1.145571e+00
7.582968e+00
-2.112766e-01
1.236724e+00
8.483562e+00
-1.460936e-01
1.232101e+00
8.497353e+00
-5.055267e-02
1.624245e+00
8.470038e+00
1.378364e+00
1.631770e+00
7.732904e+00
5.824303e-01
1.676470e+00
8.225615e+00
7.269734e-01
1.637316e+00
7.788224e+00
6.369318e-01
1.638963e+00
7.768589e+00
-2.194860e-01
1.687379e+00
8.562092e+00
6.723198e-01
1.618216e+00
8.024612e+00
1.401733e+00
1.534195e+00
7.395508e+00
4.710037e-01
1.624619e+00
8.253026e+00
5.768587e-01
1.599076e+00
8.204037e+00
6.804400e-01
1.576606e+00
8.069815e+00
5.627465e-01
1.560855e+00
8.155492e+00
1.645080e+00
1.094700e+00
7.529339e+00
9.904050e-01
1.522985e+00
7.906994e+00
7.532444e-01
1.506950e+00
7.953204e+00
5.242051e-01
1.468123e+00
8.189985e+00
1.359080e+00
1.414505e+00
7.667662e+00
-4.690490e-02
1.508179e+00
8.403597e+00
-1.701518e-01
1.518775e+00
8.494320e+00
-2.616349e-01
1.509975e+00
8.430992e+00
1.594771e+00
1.374950e+00
7.499575e+00
1.386996e+00
1.147676e+00
7.345847e+00
3.831010e-01
-1.482578e+00
7.209074e+00
5.914243e-01
-1.505362e+00
7.563772e+00
1.242521e+00
-7.194944e-01
6.464829e+00
-1.934315e-01
-9.610791e-01
7.537757e+00
1.579216e+00
-5.668258e-01
7.236942e+00
4.340587e-01
-8.011067e-01
8.073499e+00
2.709769e-01
-1.308708e+00
8.207152e+00
1.473314e+00
-6.707568e-01
6.685570e+00
-3.541218e-01
-9.890568e-01
7.649886e+00
1.326578e+00
-6.237305e-01
6.660000e+00
1.552131e+00
-4.479399e-01
6.816002e+00
-1.274362e-01
-1.045925e+00
8.128864e+00
4.785614e-01
-1.011735e+00
5.528271e+00
-3.362594e-01
-2.099124e-01
8.163196e+00
-7.430917e-01
-1.281355e+00
7.097805e+00
1.559238e+00
1.678586e+00
7.615661e+00
1.529574e+00
4.387693e-01
7.613587e+00
-6.595546e-01
-1.287737e+00
7.041467e+00
1.015344e+00
-9.142290e-01
6.715139e+00
5.432184e-01
8.644336e-01
8.091258e+00
5.595359e-01
1.094379e+00
8.131148e+00
-3.485482e-01
-1.173248e+00
7.695029e+00
7.050401e-01
8.281683e-01
8.050271e+00
-4.163944e-01
-2.830624e-01
8.150972e+00
-8.903472e-01
-6.730538e-01
7.343043e+00
5.311511e-01
-1.205259e+00
6.644605e+00
-7.301127e-01
-1.281300e+00
8.203482e+00
1.523798e+00
3.817492e-01
7.405195e+00
-1.632899e-01
1.728277e+00
8.304712e+00
-6.367183e-01
-4.000525e-01
8.006673e+00
1.124459e-01
-1.272376e+00
7.513083e+00
-1.418656e-01
-1.322117e+00
7.063199e+00
1.670275e+00
1.296578e+00
7.557190e+00
-2.571278e-01
1.400846e+00
8.344124e+00
1.569587e+00
-3.919907e-01
6.841718e+00
1.327106e+00
-5.581632e-01
6.271363e+00
9.313348e-01
1.641468e+00
7.884856e+00
6.292625e-01
-1.204965e+00
6.645256e+00
1.576194e+00
-1.346534e+00
7.443557e+00
8.021819e-01
-1.045562e+00
6.102774e+00
1.024577e+00
1.438847e+00
7.912220e+00
7.895357e-01
1.874440e+00
8.020846e+00
1.062040e+00
-8.262482e-01
6.644448e+00
5.683591e-01
-1.146186e+00
7.950739e+00
-1.245109e-01
-8.553757e-01
7.919269e+00
1.485704e+00
-5.346962e-01
6.950241e+00
-1.755725e-01
1.602085e+00
8.492527e+00
1.987397e-04
-1.616545e+00
6.557604e+00
1.302510e-01
-1.452561e+00
6.703479e+00
-6.702829e-01
-1.055132e+00
7.092983e+00
2.924342e-01
-1.294144e+00
7.018929e+00
-5.013770e-02
1.198877e+00
8.406806e+00
1.699714e+00
1.207840e+00
7.509943e+00
1.454954e+00
8.073481e-01
7.633652e+00
5.354821e-01
7.682621e-01
8.114765e+00
2.299819e-01
-8.936902e-01
8.154594e+00
4.245547e-01
4.082182e-01
8.137671e+00
1.512677e+00
1.449216e-01
7.593567e+00
-1.312516e-01
-8.858339e-01
7.983338e+00
8.374200e-01
-1.230508e+00
7.257418e+00
1.100568e+00
-7.758041e-01
6.789744e+00
9.600475e-01
1.702510e+00
7.901355e+00
1.985885e-02
1.638457e+00
8.435593e+00
8.054396e-01
1.660352e+00
7.968668e+00
-1.278033e-01
1.557587e+00
8.470195e+00
-1.933334e-01
1.492944e+00
8.496282e+00
9.057414e-01
-1.082076e+00
7.781908e+00
1.681226e+00
-4.253395e-01
7.122655e+00
-3.987122e-01
1.920022e+00
8.380411e+00
1.410692e+00
1.753596e+00
7.693984e+00
7.605589e-01
1.728083e+00
8.060276e+00
1.678943e+00
1.121512e+00
7.478122e+00
-1.819614e-01
9.848229e-01
8.446066e+00
5.692663e-01
1.407017e+00
8.080823e+00
1.686792e+00
1.346185e+00
7.522495e+00
1.000728e+00
1.351869e+00
7.902031e+00
1.953943e+00
1.267228e+00
7.645408e+00
1.471578e+00
1.929459e+00
7.694662e+00
1.143256e+00
2.180443e+00
8.025495e+00
1.082457e+00
2.582815e+00
8.028134e+00
1.783482e+00
2.681442e+00
7.095736e+00
7.901612e-01
2.877822e+00
8.274256e+00
1.736732e+00
1.265564e+00
7.237824e+00
1.331867e+00
2.537648e+00
7.773239e+00
1.366536e+00
2.323334e+00
7.799684e+00
3.028928e-01
-1.743857e-02
8.402766e+00
1.106328e+00
6.317048e-02
7.684780e+00
7.851169e-01
-1.209008e+00
7.897548e+00
1.619898e+00
-3.053984e-01
7.415997e+00
5.665765e-01
-1.142774e+00
7.919355e+00
-6.010481e-01
3.590014e+00
8.988110e+00
-6.652429e-02
-1.502253e+00
8.368073e+00
-3.844492e-01
-4.036270e-01
8.024248e+00
1.624980e+00
4.468889e-01
7.341471e+00
4.584759e-01
4.609918e-01
8.684039e+00
8.274600e-01
4.340680e+00
8.539853e+00
2.809462e+00
1.108226e+00
6.812326e+00
3.247628e-01
4.937880e-02
7.931705e+00
1.581133e+00
9.322487e-01
7.405785e+00
1.560507e+00
-1.025558e+00
4.465530e+00
2.744410e+00
-8.722658e-01
6.895817e+00
2.607068e+00
-8.594502e-01
7.015055e+00
-5.859576e-01
8.103131e-02
8.455766e+00
-4.365761e-03
-9.384446e-01
8.473468e+00
9.233545e-01
-4.371029e+00
8.331759e+00
9.550266e-01
-1.849648e-01
6.792330e+00
6.868739e-01
1.983035e+00
7.792001e+00
9.064434e-01
-1.665463e+00
5.462219e+00
1.689338e+00
1.637074e+00
7.283009e+00
2.664897e+00
4.529698e-01
7.252195e+00
-3.534542e-01
-4.166628e-01
8.910353e+00
-6.745128e-01
-2.628065e-01
8.484738e+00
-8.719196e-02
-2.018068e+00
8.534956e+00
-1.803671e+00
3.954106e+00
1.013360e+01
-1.543688e+00
2.287722e+00
8.294362e+00
2.354063e+00
1.152579e+00
7.418368e+00
1.517820e+00
1.334589e+00
7.558414e+00
1.939220e+00
1.218817e+00
7.467000e+00
1.646575e+00
1.329356e+00
7.509939e+00
1.623897e+00
8.965156e-02
7.256864e+00
-5.380338e-01
-4.192623e-01
8.454621e+00
1.345276e-01
-1.070349e+00
8.150621e+00
-1.199463e+00
-4.050338e+00
9.555118e+00
1.803955e+00
2.131844e+00
6.750175e+00
-5.705706e-01
3.158630e+00
8.955971e+00
1.424347e+00
1.312667e+00
7.665137e+00
2.026419e+00
1.683016e+00
7.564773e+00
2.343756e+00
1.714753e+00
7.477143e+00
9.640418e-01
2.933689e-01
7.811110e+00
-6.942710e-01
3.888188e-01
8.563129e+00
-7.422151e-01
1.802323e+00
9.169413e+00
7.169224e-01
2.318321e+00
8.344256e+00
1.985346e+00
2.319637e+00
7.245174e+00
1.575794e+00
1.910932e+00
7.304043e+00
1.560266e+00
2.001546e+00
7.841683e+00
2.018240e+00
-4.483527e+00
6.947979e+00
-9.250586e-01
1.905046e+00
9.829235e+00
3.351772e+00
-3.195798e+00
1.074730e+01
1.715735e+00
-5.744242e-01
6.961293e+00
3.024776e+00
-1.757159e+00
1.015660e+01
1.757052e+00
-1.732896e+00
7.677698e+00
2.850431e+00
-4.727173e+00
5.932850e+00
2.666569e+00
-4.709749e+00
6.098960e+00
9.007368e-01
-4.709367e+00
7.032718e+00
8.732181e-01
-2.146697e+00
7.561038e+00
1.386739e+00
-1.324697e+00
7.136648e+00
1.179026e+00
-4.802157e+00
6.830226e+00
6.961278e-01
-3.253469e+00
8.165384e+00
1.648877e+00
-3.051553e+00
7.626889e+00
2.575501e+00
3.371889e-01
7.510174e+00
9.758227e-01
-2.771269e+00
7.283796e+00
5.021682e+00
-5.423551e+00
1.303340e+01
-2.125052e+00
3.876287e+00
9.657358e+00
1.667880e+00
3.867155e+00
6.898920e+00
-1.095403e+00
-1.675134e+00
6.532623e+00
9.124155e-02
-1.586997e-01
-9.041914e-01
-9.129658e-01
-1.677968e+00
7.210322e+00
2.013994e+00
2.768576e+00
7.445325e+00
1.944783e+00
2.687257e+00
7.645131e+00
3.184851e+00
-2.305128e+00
7.149197e+00
-3.655941e-01
-1.252236e+00
7.334200e+00
1.798739e+00
4.624988e+00
8.732716e+00
1.035391e+00
-7.264112e-01
7.738209e+00
6.771503e-01
-7.335321e-01
7.883387e+00
8.309305e-01
-9.639145e-01
7.832125e+00
3.210259e-01
-5.296335e-01
8.141860e+00
5.754626e-01
-9.647258e-01
7.972568e+00
3.016485e-01
-7.693745e-01
8.148558e+00
1.017857e+00
-1.208154e+00
7.708147e+00
9.117067e-01
-7.620503e-01
7.816694e+00
8.556390e-01
-6.909130e-01
7.835219e+00
1.130259e+00
-8.964636e-01
7.646659e+00
3.260651e-01
-1.204338e+00
8.068168e+00
7.386483e-01
-1.150910e+00
7.870338e+00
1.173272e+00
-5.790635e-01
7.600581e+00
9.774794e-01
-7.418323e-01
7.759307e+00
1.145189e+00
-1.180794e+00
7.636539e+00
3.152415e-01
-1.236301e+00
8.112962e+00
5.138547e-01
-1.227918e+00
7.953995e+00
1.212793e+00
-7.183154e-01
7.641913e+00
6.019185e-01
-4.414152e-01
7.981198e+00
6.125804e-01
-4.749106e-01
7.976046e+00
1.175885e+00
-6.040478e-01
7.664977e+00
7.142108e-01
-6.260989e-01
7.900522e+00
2.899307e-01
-6.543459e-01
8.112294e+00
1.142522e+00
-7.250488e-01
7.678314e+00
7.709750e-01
-9.831531e-01
7.868868e+00
3.547086e-01
-1.007235e+00
8.108484e+00
5.847395e-01
-1.001990e+00
7.983066e+00
3.652023e-01
-1.096372e+00
8.092591e+00
1.840910e-01
-9.854748e-01
8.157740e+00
1.089617e+00
-9.406023e-01
7.678751e+00
3.761937e-01
-4.433981e-01
8.069350e+00
3.180298e-01
-9.088025e-01
8.122124e+00
1.657710e-01
-8.649030e-01
8.258002e+00
1.264562e+00
-1.073797e+00
7.624917e+00
7.821000e-01
-1.044342e+00
7.877147e+00
7.048946e-01
-1.047581e+00
7.928149e+00
4.968334e-01
-1.072304e+00
8.011608e+00
4.285396e-01
-1.089091e+00
8.085569e+00
2.975293e-01
-1.107692e+00
8.129517e+00
6.768045e-01
-1.007940e+00
7.860226e+00
5.648588e-01
-1.132759e+00
7.959014e+00
5.043781e-01
-1.145182e+00
8.020070e+00
9.815961e-01
-1.130677e+00
7.735763e+00
5.626890e-01
-1.270920e+00
8.000131e+00
2.801982e-01
-5.403523e-01
8.095768e+00
5.903438e-01
-9.713963e-01
7.956666e+00
1.232113e+00
-8.867200e-01
7.609972e+00
4.316885e-01
-3.661553e-01
8.059619e+00
9.011668e-01
-5.034005e-01
7.822489e+00
5.152710e-01
-5.160921e-01
7.996107e+00
7.346167e-01
-5.214719e-01
7.898557e+00
2.995060e-01
-7.967905e-01
8.103785e+00
9.347612e-01
-5.512299e-01
7.781666e+00
7.689914e-01
-6.025757e-01
7.866059e+00
5.623709e-01
-6.295434e-01
7.950617e+00
1.102390e+00
-6.280434e-01
7.697036e+00
1.219865e+00
-6.389742e-01
7.629370e+00
3.174107e-01
-6.948136e-01
8.080981e+00
9.672895e-01
-7.186741e-01
7.771597e+00
1.927147e-01
-7.639011e-01
8.181977e+00
3.134221e-01
-4.140491e-01
8.137947e+00
1.152908e+00
-8.704223e-01
7.661216e+00
7.513605e-01
-1.001388e+00
7.856332e+00
2.834946e-01
-9.976911e-01
8.125357e+00
2.331805e-01
-9.914052e-01
8.144872e+00
3.784192e-01
-9.680876e-01
8.070426e+00
7.876592e-01
-9.382692e-01
7.874651e+00
6.298296e-01
-9.236428e-01
7.944651e+00
1.217969e+00
-8.737066e-01
7.619309e+00
6.643921e-01
-1.017450e+00
7.948636e+00
1.165179e+00
-8.505366e-01
7.631128e+00
2.623272e-01
-8.881116e-01
8.125528e+00
8.711364e-01
-8.366619e-01
7.831185e+00
5.978939e-01
-8.441803e-01
7.957209e+00
7.008381e-01
-7.890117e-01
7.913623e+00
5.499831e-01
-1.166685e+00
7.995447e+00
7.928673e-01
-1.284836e+00
7.856928e+00
8.965046e-01
-1.252936e+00
7.766148e+00
4.425644e-01
-1.267033e+00
8.033844e+00
4.490779e-01
-1.233864e+00
8.061803e+00
1.131468e+00
-1.147477e+00
7.655443e+00
4.435751e-01
-1.174745e+00
8.054229e+00
4.985086e-01
-1.173506e+00
8.027025e+00
8.859316e-01
-3.011279e-01
7.805835e+00
7.977307e-01
-1.134807e+00
7.863360e+00
1.137885e+00
-1.118261e+00
7.688160e+00
1.036334e+00
-1.049478e+00
7.692550e+00
9.622782e-01
-1.046750e+00
7.730916e+00
1.223365e+00
-1.037885e+00
7.625287e+00
4.620591e-01
-1.037149e+00
8.038805e+00
1.037547e+00
-4.445470e-01
7.742093e+00
4.534026e-01
-6.313428e-01
8.029120e+00
3.772720e-01
-6.016427e-01
8.113499e+00
4.300546e-01
-5.979029e-01
8.070725e+00
3.180510e-01
-5.555802e-01
8.143624e+00
4.831528e-01
-5.217535e-01
8.008215e+00
9.608504e-01
-5.093397e-01
7.761520e+00
4.540713e-01
-5.231276e-01
8.066845e+00
5.817285e-01
-4.815945e-01
7.964234e+00
4.373887e-01
-4.685992e-01
8.032126e+00
7.526815e-01
-7.865241e-01
7.886803e+00
8.817678e-01
-4.190163e-01
7.842122e+00
1.152962e+00
-4.004176e-01
7.699765e+00
5.016573e-01
-3.713011e-01
8.034955e+00
7.038282e-01
-3.189102e-01
7.955375e+00
7.716174e-01
-7.883962e-01
7.879253e+00
3.892460e-01
-7.960431e-01
8.071383e+00
1.265558e+00
-7.317972e-01
7.635421e+00
8.747657e-01
-2.958275e-01
7.859152e+00
9.045743e-01
-6.944398e-01
7.810867e+00
8.632067e-01
-6.701531e-01
7.835509e+00
7.921581e-01
-6.657186e-01
7.864672e+00
9.187918e-01
-6.593338e-01
7.782740e+00
5.317466e-01
-6.697229e-01
7.987144e+00
1.093927e+00
-6.461200e-01
7.732880e+00
6.725130e-01
-6.400484e-01
7.935112e+00
6.953182e-01
-1.173216e+00
7.922314e+00
5.725371e-01
-4.720475e-01
8.003159e+00
8.883971e-01
-7.600513e-01
7.832784e+00
1.230974e+00
-5.033052e-01
7.649947e+00
8.527238e-01
-9.490944e-01
7.845646e+00
2.860493e-01
-1.008916e+00
8.122719e+00
3.522357e-01
-9.763370e-01
8.103868e+00
1.216242e+00
-9.555819e-01
7.628275e+00
1.191232e+00
-9.481310e-01
7.620141e+00
2.504216e-01
-9.894013e-01
8.131551e+00
9.184067e-01
-9.522552e-01
7.780035e+00
3.216254e-01
-1.081542e+00
8.092545e+00
1.097464e+00
-1.062244e+00
7.702981e+00
6.596375e-01
-1.037333e+00
7.944090e+00
1.021159e+00
-1.037309e+00
7.711818e+00
4.134652e-01
-1.043529e+00
8.039086e+00
1.121801e+00
-8.439455e-01
7.663882e+00
8.548810e-01
-8.445476e-01
7.751769e+00
8.907721e-01
-8.329272e-01
7.801161e+00
5.297569e-01
-8.460212e-01
8.009586e+00
5.576086e-01
-8.438282e-01
8.010356e+00
3.306503e-01
-9.501939e-01
8.104461e+00
5.850507e-01
-9.459474e-01
8.013470e+00
2.913845e-01
-9.159703e-01
8.125301e+00
3.595799e-01
-8.983361e-01
8.111699e+00
1.195201e+00
-8.569110e-01
7.627324e+00
6.876552e-01
-1.271513e+00
7.984861e+00
5.035345e-01
-1.250152e+00
7.974031e+00
7.974422e-01
-9.967879e-01
7.802288e+00
8.018615e-01
-9.668013e-01
7.843537e+00
6.703367e-01
-9.750844e-01
7.937768e+00
3.895982e-01
-9.033740e-01
8.106407e+00
6.850566e-01
-1.137941e+00
7.933802e+00
3.341423e-01
-1.132484e+00
8.094467e+00
9.528719e-01
-1.105267e+00
7.778085e+00
1.150081e+00
-1.089733e+00
7.644528e+00
8.950797e-01
-1.110264e+00
7.831040e+00
1.156542e+00
-1.068734e+00
7.656234e+00
1.124270e+00
-1.168700e+00
7.646724e+00
6.808191e-01
-1.190679e+00
7.942810e+00
8.483497e-01
-1.134604e+00
7.788939e+00
9.007826e-01
-1.144528e+00
7.803914e+00
4.669849e-01
-1.165231e+00
8.028958e+00
1.038651e+00
-4.580439e-01
7.749589e+00
5.951231e-01
-4.621036e-01
7.990970e+00
8.034863e-01
-4.377578e-01
7.873803e+00
3.681264e-01
-5.373273e-01
8.067192e+00
3.167484e-01
-5.740392e-01
8.077899e+00
1.050831e+00
-5.379000e-01
7.745148e+00
1.182386e+00
-5.300842e-01
7.708095e+00
1.003116e+00
-5.346152e-01
7.838336e+00
9.932677e-01
-5.070390e-01
7.761879e+00
7.641614e-01
-3.870022e-01
7.894775e+00
9.541368e-01
-3.656929e-01
7.767829e+00
7.064115e-01
-3.875771e-01
7.921953e+00
7.776711e-01
-3.180263e-01
7.821026e+00
5.864703e-01
-2.843715e-01
7.999274e+00
8.715427e-01
-4.013150e-01
7.814460e+00
5.539271e-01
-4.137738e-01
7.980066e+00
5.352292e-01
-4.075475e-01
8.008527e+00
6.470332e-01
-3.981385e-01
7.969720e+00
8.197476e-01
-3.920563e-01
7.837774e+00
5.397172e-01
-3.933400e-01
8.008089e+00
2.131560e-01
-7.801636e-01
8.148343e+00
7.403353e-01
-7.579674e-01
7.897586e+00
2.413755e-01
-7.688625e-01
8.134293e+00
1.164778e+00
-7.251383e-01
7.683023e+00
9.334649e-01
-7.267230e-01
7.763079e+00
1.155051e+00
-7.118226e-01
7.645383e+00
1.312456e+00
-7.954256e-01
7.589149e+00
1.410074e-01
-8.315546e-01
8.184868e+00
3.747091e-01
-8.069354e-01
8.087078e+00
1.225682e+00
-7.589758e-01
7.598174e+00
4.845930e-01
-7.810508e-01
8.007241e+00
1.223515e+00
-7.525535e-01
7.612577e+00
6.984222e-01
-6.311220e-01
7.910665e+00
4.676719e-01
-6.711390e-01
8.047341e+00
5.907112e-01
-6.527181e-01
7.970648e+00
1.178554e+00
-6.266645e-01
7.655175e+00
7.622783e-01
-6.427488e-01
7.899482e+00
8.045745e-01
-6.274020e-01
7.832949e+00
1.000676e+00
-5.851626e-01
7.766452e+00
7.581267e-01
-5.815197e-01
7.842636e+00
3.554990e-01
-5.928282e-01
8.112356e+00
4.037570e-01
-7.060452e-01
8.041406e+00
1.145336e+00
-6.698911e-01
7.654973e+00
1.095021e+00
-6.723189e-01
7.705768e+00
4.754880e-01
-6.928271e-01
8.069973e+00
3.066976e-01
-8.471694e-01
8.116524e+00
1.103458e+00
-6.538506e-01
7.677546e+00
7.335564e-01
-5.372595e-01
7.900849e+00
4.975557e-01
-6.050419e-01
7.991193e+00
5.134295e-01
-4.259758e-01
7.875250e+00
1.086612e+00
-1.045212e+00
7.723401e+00
8.653962e-01
-3.798751e-01
7.847813e+00
1.048910e+00
-5.724524e-01
7.737156e+00
2.769800e-01
-5.781072e-01
8.144839e+00
1.276758e+00
-7.126800e-01
7.561679e+00
1.060351e+00
-4.161860e-01
7.742563e+00
9.765397e-01
-4.256073e-01
7.792610e+00
8.137431e-01
-3.193419e-01
7.880861e+00
9.808404e-01
-1.499131e+00
7.717320e+00
8.105264e-01
-1.277613e+00
7.865844e+00
4.238642e-01
-1.030247e+00
8.019677e+00
